season,week,game_id,team,off_epa,def_epa,pass_epa,rush_epa,success_rate,pace,offensive_plays,defensive_plays,pregame_off_epa,pregame_def_epa,pregame_pass_epa,pregame_rush_epa,pregame_success_rate,pregame_pace,games_played_before,current_season_weight
2016,1,2016_01_NYG_DAL,DAL,-0.005907105880386124,-0.09882093762711587,0.040099892761874825,-0.07185047060096016,0.3972602739726027,73,73,54,-0.12141925864739474,-0.10701601985123146,-0.13778706098819543,-0.17675127044627115,0.42435648663652176,59.42278764048622,0,0.0
2016,1,2016_01_NYG_DAL,NYG,0.09882093762711587,0.005907105880386124,0.21577219785152313,-0.047368137653393205,0.46296296296296297,54,54,73,-0.03900403071205234,-0.12984772116470678,-0.03120431540048861,-0.03593346822237342,0.4501634146529859,68.48679280488747,0,0.0
2016,1,2016_01_OAK_NO,LV,0.27928313567135754,-0.21668878934008212,0.3008835228072429,0.2468825549675295,0.47692307692307695,65,65,63,-0.16745565265328233,0.09380919594692057,-0.1742181933299943,-0.1321607259109505,0.3496937475231871,62.2689017767168,0,0.0
2016,1,2016_01_OAK_NO,NO,0.21668878934008212,-0.27928313567135754,0.3789931390522723,-0.0857874987599086,0.49206349206349204,63,63,65,0.15343050330680819,-0.16571300158272267,0.31709647374286815,-0.09739424356213366,0.4665499318301378,66.31350649658333,0,0.0
2016,1,2016_01_PIT_WAS,PIT,0.31476823484862637,0.03591452396778478,0.39332928716310045,0.2118261662986258,0.582089552238806,67,67,55,0.014949238101032247,0.11520370792163341,0.08341502122091321,-0.12865543791038508,0.449176301648319,62.083047161540776,0,0.0
2016,1,2016_01_PIT_WAS,WAS,-0.03591452396778478,-0.31476823484862637,0.03126675121525493,-0.2766474267070104,0.5818181818181818,55,55,67,0.19174021266911195,0.008227400947382769,0.4661151174063527,-0.1338131626867247,0.45462162511835247,61.80367512875527,0,0.0
2016,1,2016_01_SD_KC,KC,0.12413198371605037,-0.20168240086914987,0.12215175428570586,0.1294473363975014,0.5285714285714286,70,70,68,0.014117907936441538,0.16861039199042005,-0.07694817771041684,0.08222841380594657,0.43332153905767135,56.29776905098613,0,0.0
2016,1,2016_01_SD_KC,LAC,0.20168240086914987,-0.12413198371605037,0.2472451866016001,0.14730101144654797,0.5441176470588235,68,68,70,-0.07479320233027578,0.03721794589444787,0.0034060512493420333,-0.20278046258686236,0.3801084327351801,68.85949398189913,0,0.0
2016,1,2016_01_TB_ATL,ATL,0.0208827576979572,-0.13213299546301693,0.20906838750462012,-0.36444972238235257,0.421875,64,64,58,-0.012472339452576187,-0.04205055330923402,0.2078508524352355,-0.28686758857381683,0.44748987832151865,63.35487720363633,0,0.0
2016,1,2016_01_TB_ATL,TB,0.13213299546301693,-0.0208827576979572,0.4088615219057691,-0.2084559601588318,0.4482758620689655,58,58,64,0.010633887319953135,-0.09868359789566239,0.09224098933533387,-0.08642454491284299,0.46360444091725717,64.19438223832556,0,0.0
2016,2,2016_02_ATL_OAK,ATL,0.3448777457877245,-0.1606333329495898,0.5625048214089597,0.09097949089628334,0.6153846153846154,65,65,71,-0.004133565164942841,-0.06457116384767975,0.20815523620258164,-0.3062631220259508,0.441086158741139,63.516157902727244,1,0.25
2016,2,2016_02_ATL_OAK,LV,0.1606333329495898,-0.3448777457877245,0.1916121435922798,0.10363232136704027,0.5492957746478874,71,71,65,-0.05577095557212236,0.0161846996251699,-0.055442764295684996,-0.03739990569133048,0.38150107987315957,62.9516763325376,1,0.25
2016,2,2016_02_BAL_CLE,BAL,-0.00033050551597729505,-0.08781999910936446,0.17402962581892925,-0.3021076559033155,0.4084507042253521,71,71,59,-0.12926080249497043,0.004537723279206887,-0.025831947114792423,-0.31780718391165136,0.3881138174010188,67.75800513869034,1,0.25
2016,2,2016_02_BAL_CLE,CLE,0.08781999910936446,0.00033050551597729505,0.2464062496257163,-0.1604019582205776,0.3220338983050847,59,59,71,-0.19303864948426663,-0.03957771864617217,-0.28101503061393107,-0.0757271675880757,0.36790519201682215,62.56187856615064,1,0.25
2016,2,2016_02_CIN_PIT,CIN,-0.07971764758085874,0.01203014834601775,0.004760384440081483,-0.33784496764484273,0.3561643835616438,73,73,74,0.06609662396708356,0.07294302084243459,0.17321709049632666,-0.04590049629677326,0.43458273183462787,59.18615698718132,1,0.25
2016,2,2016_02_CIN_PIT,PIT,-0.01203014834601775,0.07971764758085874,0.1506962212108901,-0.18379687176719825,0.40540540540540543,74,74,73,0.08990398728793078,0.09538141193317125,0.16089358770646,-0.04353503685813236,0.4824046142959407,63.31228537115558,1,0.25
2016,2,2016_02_DAL_WAS,DAL,0.17703520497443848,-0.05958494583234633,0.46888393351332713,-0.15372668736963532,0.46875,64,64,64,-0.09254122045564259,-0.10496724929520257,-0.09331532255067787,-0.1505260704849434,0.417582433470542,62.81709073036467,1,0.25
2016,2,2016_02_DAL_WAS,WAS,0.05958494583234633,-0.17703520497443848,0.08862964088288916,-0.02071509342503679,0.484375,64,64,64,0.13482652850988777,-0.07252150800161952,0.35740302585857825,-0.1695217286917961,0.48642076429330977,60.10275634656645,1,0.25
2016,2,2016_02_GB_MIN,GB,-0.18922923533091307,0.07005359251239238,-0.24279309399269816,-0.09374583510773095,0.375,64,64,56,-0.10128944115607738,0.06346764793838772,-0.1175417145677487,-0.07107192399422664,0.38727502099851924,66.78468157181875,1,0.25
2016,2,2016_02_GB_MIN,MIN,-0.07005359251239238,0.18922923533091307,0.16597229589408796,-0.46343007318985957,0.35714285714285715,56,56,64,0.030417349520895216,0.1556260826199159,0.06450221799943293,-0.02237627531901072,0.3849021558414659,57.95478244584922,1,0.25
2016,2,2016_02_IND_DEN,DEN,0.008108160667536795,0.2053573301589615,0.061383483556573394,-0.0520413974329884,0.5303030303030303,66,66,65,-0.037921873630124475,0.08573097639824888,-0.06885052642521508,-0.027337218593736088,0.4469928349968784,63.599000404855616,1,0.25
2016,2,2016_02_IND_DEN,IND,-0.2053573301589615,-0.008108160667536795,-0.3497081415445473,0.11943199545860658,0.38461538461538464,65,65,66,-0.02036136464483715,-0.063315824462565,0.01839239577923589,-0.0925117461824089,0.41451952492619143,63.87318250540039,1,0.25
2016,2,2016_02_JAX_SD,JAX,-0.08939296682034906,-0.10617676133236598,-0.16909094234582006,0.28736109930005943,0.4603174603174603,63,63,63,-0.12483281411544367,-0.08590246150073713,-0.051425657400953305,-0.26497743634730936,0.3964904943495676,60.51046109477255,1,0.25
2016,2,2016_02_JAX_SD,LAC,0.10617676133236598,0.08939296682034906,0.19752287986809458,0.033099866503783104,0.4126984126984127,63,63,63,-0.005674301530419368,-0.003119536508176691,0.06436583508740655,-0.11526009407850979,0.42111073631609097,68.64462048642434,1,0.25
2016,2,2016_02_KC_HOU,HOU,-0.13568739776335612,0.38864669859357986,0.03958108864865537,-0.3273873047764937,0.373134328358209,67,67,60,-0.027936723318683927,0.29246656632046214,0.0187609928974519,-0.05902513582381812,0.39920324052401346,67.67135593292213,1,0.25
2016,2,2016_02_KC_HOU,KC,-0.38864669859357986,0.13568739776335612,-0.22042758987414496,-0.7516458279355184,0.31666666666666665,60,60,67,0.04162142688134375,0.07603719377552756,-0.027173194711386166,0.09403314445383527,0.45713401143611065,59.7233267882396,1,0.25
2016,2,2016_02_MIA_NE,MIA,0.0495655471496563,-0.17979137474780335,0.23616967482914172,-0.4635958039689285,0.6,60,60,74,-0.06042544985982187,0.024533075423826288,0.02970364715164111,-0.191590410020558,0.35713032609379236,61.32042206925388,1,0.25
2016,2,2016_02_MIA_NE,NE,0.17979137474780335,-0.0495655471496563,0.34667121132458995,0.01291153817101669,0.47297297297297297,74,74,60,0.006349430174616481,0.011570680138294535,0.12964176697755037,-0.1633877147799496,0.3854309785657532,61.137659536236384,1,0.25
2016,2,2016_02_NO_NYG,NO,-0.05236767670377421,0.1183506752942888,-0.021924449651231116,-0.16008986473584977,0.4406779661016949,59,59,71,0.16924507481512668,-0.19410553510488138,0.3325706400702192,-0.0944925573615774,0.4729283218884764,65.4851298724375,1,0.25
2016,2,2016_02_NO_NYG,NYG,-0.1183506752942888,0.05236767670377421,0.02547226822126917,-0.33922162426461,0.4647887323943662,71,71,59,-0.004547788627260289,-0.09590901440343355,0.030539812912514324,-0.03879213558012837,0.4533633017304802,64.8650946036656,1,0.25
2016,2,2016_02_NYJ_BUF,BUF,0.15403174484441626,-0.23920312035407848,0.3969023933845777,-0.229448226534786,0.4489795918367347,49,49,70,0.0027535578608737996,-0.009654020921687524,0.015255256284301646,-0.017120407150166092,0.3876965307774756,60.76230527903238,1,0.25
2016,2,2016_02_NYJ_BUF,NYJ,0.23920312035407848,-0.15403174484441626,0.4434564793673856,0.034949761340771344,0.5,70,70,49,0.018109620016380924,0.0415898010317087,0.041622452205754425,-0.0004853934123947947,0.40478061734673887,65.04316280426417,1,0.25
2016,2,2016_02_PHI_CHI,CHI,-0.3421720476797114,-0.06635729850253784,-0.3946926957741063,-0.24880200662300922,0.5,50,50,64,-0.05815363469620789,-0.08329013739579795,-0.06400161956090168,-0.04923433403110865,0.4371464980414704,58.99892252239253,1,0.25
2016,2,2016_02_PHI_CHI,PHI,0.06635729850253784,0.3421720476797114,0.16912737626340124,-0.05767555396746973,0.421875,64,64,50,0.007328885118876791,-0.011270701000364564,0.09779755931805006,-0.16669048156688926,0.44350037272015447,68.86548091462127,1,0.25
2016,2,2016_02_SEA_LA,LA,-0.10163233572071241,0.07028461060660632,-0.04385498531132354,-0.18453027326461818,0.32142857142857145,56,56,61,-0.15519772787649955,0.04538286024079333,-0.12271839942612645,-0.149476111191287,0.368431872560209,58.472360414337615,1,0.25
2016,2,2016_02_SEA_LA,SEA,-0.07028461060660632,0.10163233572071241,0.018470638305656085,-0.20711561934634423,0.3770491803278688,61,61,56,0.09321983356731103,0.12755566199706792,0.3505612196978348,-0.23454191639725264,0.48533870618213015,68.84247843650073,1,0.25
2016,2,2016_02_SF_CAR,CAR,0.08031203575228281,0.24005917932096874,0.27149274240891264,-0.1263698092819116,0.4155844155844156,77,77,64,0.09555960249057033,0.06469861353625883,0.11278611894219179,0.10313480379137116,0.4751092226051913,63.64003344907205,1,0.25
2016,2,2016_02_SF_CAR,SF,-0.24005917932096874,-0.08031203575228281,-0.08620482509672234,-0.4649232354948673,0.328125,64,64,77,-0.09107262585999298,0.11366817204281557,-0.15800432711076154,0.003085472708893172,0.379705378914771,67.00625832523133,1,0.25
2016,2,2016_02_TB_ARI,ARI,0.15753012357491294,0.28918037953961495,0.38625771087688016,-0.10931872827738214,0.36923076923076925,65,65,75,0.07091925595294304,0.03870384021824652,0.13826900681710563,-0.009124921297709143,0.4818225041824268,61.5988375355206,1,0.25
2016,2,2016_02_TB_ARI,TB,-0.28918037953961495,-0.15753012357491294,-0.367885654582911,-0.07274087317055092,0.4,75,75,65,0.041008664355719086,-0.0792333878462361,0.17139612247794267,-0.11693239872434019,0.4597722962051843,62.64578667874417,1,0.25
2016,2,2016_02_TEN_DET,DET,0.008927595457260223,-0.14492715187491076,-0.0672342860204604,0.15462858611029098,0.373134328358209,67,67,60,0.18647059181634484,-0.06375647330416317,0.26640810668096665,0.06826276249476754,0.5254051005236634,62.1974705750152,1,0.25
2016,2,2016_02_TEN_DET,TEN,0.14492715187491076,-0.008927595457260223,0.12427440396157675,0.178151137648535,0.5,60,60,67,-0.21157804726463508,-0.05082794701906989,-0.16366984963925021,-0.4081071901264588,0.4121097436891348,61.44979811274191,1,0.25
2016,3,2016_03_ARI_BUF,ARI,-0.28367128680024467,0.031090530278560447,-0.21505252117312054,-0.4583372356692879,0.3974358974358974,78,78,59,0.1033505782539608,0.044903704353411844,0.18687638452770605,-0.0006610558664231353,0.47727137579381007,61.58970121415659,2,0.5
2016,3,2016_03_ARI_BUF,BUF,-0.031090530278560447,0.28367128680024467,-0.24266597879994828,0.17343240329211446,0.4067796610169492,59,59,78,-0.0026250922631672613,-0.020428540637923275,0.05130850599661686,-0.08156058103455571,0.39006461300292994,56.65106066221206,2,0.5
2016,3,2016_03_ATL_NO,ATL,0.4319049408420157,-0.07779153595368311,0.3364358183806588,0.5372501794200647,0.5409836065573771,61,61,80,0.05049020742122869,-0.0911632511699216,0.2589505390991192,-0.26059733929542245,0.4623266699299901,63.820295744675306,2,0.5
2016,3,2016_03_ATL_NO,NO,0.07779153595368311,-0.4319049408420157,0.014300836943256996,0.22593650031134407,0.525,80,80,61,0.14662300831717998,-0.16569323848909062,0.2907708651542126,-0.10220549487186986,0.47196592252370106,64.0853246768631,2,0.5
2016,3,2016_03_BAL_JAX,BAL,-0.15970684403574845,0.25990151199693245,-0.2944963356524211,0.10987213919759684,0.42857142857142855,63,63,63,-0.10640043104985666,0.016944767175847496,0.023265315061174068,-0.3281998269318619,0.3908253644316435,67.12438437817451,2,0.5
2016,3,2016_03_BAL_JAX,JAX,-0.25990151199693245,0.15970684403574845,-0.2540129319197283,-0.2716786721513407,0.3492063492063492,63,63,63,-0.10023530180841098,-0.10132021612788701,-0.03877779488913377,-0.18000315074748496,0.4068456952549424,62.102212158419796,2,0.5
2016,3,2016_03_CHI_DAL,CHI,-0.018594715761155973,-0.21781624848230632,0.0025238399042185242,-0.09100119232815425,0.43548387096774194,62,62,65,-0.12786573177250016,-0.06886842829175398,-0.1300776417018752,-0.12420343787254501,0.4369336441969591,56.76118644349978,2,0.5
2016,3,2016_03_CHI_DAL,DAL,0.21781624848230632,0.018594715761155973,0.3599958277989401,0.13458917766281336,0.6153846153846154,65,65,62,-0.03752856642748692,-0.09731333705420658,0.012411278851332877,-0.13599747291914066,0.4210211983084762,64.92567953452883,2,0.5
2016,3,2016_03_CLE_MIA,CLE,0.0502349542127857,0.09344328701375285,0.015900617131226587,0.09786000242269027,0.43243243243243246,74,74,64,-0.1862107540011157,-0.03501834877076504,-0.22430809135204988,-0.14056117606757482,0.35222735157860785,59.66029999648138,2,0.5
2016,3,2016_03_CLE_MIA,MIA,-0.09344328701375285,-0.0502349542127857,-0.1561650598428131,0.004402678599581123,0.421875,64,64,74,-0.06844841246223458,0.020149038839002983,0.02287861378071289,-0.23699197305466746,0.38023855954753705,59.73742423664544,2,0.5
2016,3,2016_03_DEN_CIN,CIN,-0.027592359931274155,-0.08861765160866655,-0.16481560534468218,0.14393669683548588,0.3968253968253968,63,63,60,0.05938397017951014,0.05412806508924474,0.15518304018995888,-0.07747466413687468,0.4306457374894673,60.36219989621612,2,0.5
2016,3,2016_03_DEN_CIN,DEN,0.08861765160866655,0.027592359931274155,0.36674683147301773,-0.35880755078181137,0.4166666666666667,60,60,63,-0.023629886591298267,0.07912663671133652,-0.056500265981699695,-0.004568574940201492,0.4672592925953215,62.30409550799898,2,0.5
2016,3,2016_03_DET_GB,DET,0.2270690467514891,-0.28874629015773007,0.45818798178522857,-0.21507152461740392,0.5074626865671642,67,67,47,0.20203685186621378,-0.11593544202102862,0.2709022249478365,0.09803916340205207,0.5214888032664948,63.036408954772035,2,0.5
2016,3,2016_03_DET_GB,GB,0.28874629015773007,-0.2270690467514891,0.4281146323514229,0.11619500934649137,0.46808510638297873,47,47,67,-0.06567524230950539,0.05656242326542747,-0.07267636593621946,-0.048161160713340305,0.3971406543931015,64.71359723835536,2,0.5
2016,3,2016_03_HOU_NE,HOU,-0.24589578760205769,0.12096005884666577,-0.3270259200755052,-0.11668853958878943,0.45714285714285713,70,70,57,-0.03414634022255212,0.2907135887001747,0.04206809074064264,-0.10473152238472139,0.39563087392432456,68.01899919337666,2,0.5
2016,3,2016_03_HOU_NE,NE,-0.12096005884666577,0.24589578760205769,-0.3632334922194586,0.0099985537872763,0.3508771929824561,57,57,70,0.052127774140032765,-0.03293377660857528,0.2084284639458305,-0.14351375809185565,0.4095032382597547,63.71082064320521,2,0.5
2016,3,2016_03_LA_TB,LA,-0.06133723466615969,-0.004977081323068436,-0.26088640354617043,0.09712828179737827,0.39344262295081966,61,61,83,-0.20723950346134817,0.040302465811296276,-0.19408635765822985,-0.1870910666542915,0.34319417584954787,58.21966884765365,2,0.5
2016,3,2016_03_LA_TB,TB,0.004977081323068436,0.06133723466615969,0.009391599849276702,-0.008056259087641678,0.4819277108433735,83,83,61,0.011195816391109056,-0.07930423006494633,0.13958737326502577,-0.12805238296608298,0.4490435997689734,63.52576254773421,2,0.5
2016,3,2016_03_MIN_CAR,CAR,-0.21955418414756267,0.08807673088194912,-0.35706547216549045,-0.003465017262247524,0.3611111111111111,72,72,53,0.08254365863043499,0.07693352366993625,0.12026650219958565,0.05920790961414121,0.45691676477122006,65.9981175374766,2,0.5
2016,3,2016_03_MIN_CAR,MIN,-0.08807673088194912,0.21955418414756267,-0.02359220972514346,-0.17218697586908693,0.33962264150943394,53,53,72,0.015399661872366275,0.18266028311806917,0.12269676646266683,-0.13814990852641962,0.38381232158138545,58.06509305913758,2,0.5
2016,3,2016_03_NYJ_KC,KC,-0.10471990960363643,0.4135533787196781,0.25260027888813724,-0.6258118511541397,0.3728813559322034,59,59,66,-0.004129151646558365,0.0316596810795645,-0.026338118020905604,-0.020032576945850256,0.45067437497101254,61.720313096921636,2,0.5
2016,3,2016_03_NYJ_KC,NYJ,-0.4135533787196781,0.10471990960363643,-0.684486594850616,0.12831305354219777,0.3939393939393939,66,66,59,0.04246416244045555,-0.020985790526783156,0.0821692882035465,0.007067411914584421,0.4163183913624724,65.93353710760468,2,0.5
2016,3,2016_03_OAK_TEN,LV,0.06726140502350253,0.14484654371442884,0.1706036404618399,-0.08775194813400351,0.38333333333333336,60,60,63,0.03896376969164221,-0.0797525047605297,0.047722467707915286,0.03689659544250534,0.4236473690409621,64.49159374550126,2,0.5
2016,3,2016_03_OAK_TEN,TEN,-0.14484654371442884,-0.06726140502350253,-0.283302583576623,0.017481227158488512,0.3968253968253968,63,63,60,-0.1722249661375262,-0.040289753723956906,-0.08807290198149108,-0.40882542762644813,0.44140649579275654,62.10938921801842,2,0.5
2016,3,2016_03_PIT_PHI,PHI,0.2932227046283429,0.27204066661506726,0.5537107874254593,0.02405168573798922,0.4262295081967213,61,61,58,0.02304595556473694,0.11143195560027716,0.11442274939682812,-0.1294780898583421,0.4394311845531623,68.95793965736657,2,0.5
2016,3,2016_03_PIT_PHI,PIT,-0.27204066661506726,-0.2932227046283429,-0.31328915401797314,-0.07404792708111926,0.29310344827586204,58,58,61,0.11817325316130872,0.08181670503229109,0.20371028762740534,-0.014932212672425928,0.490392334538791,65.54152358077039,2,0.5
2016,3,2016_03_SD_IND,IND,-0.11861812657455852,0.01988924090521684,-0.13816088308454574,-0.0885523473284243,0.45454545454545453,66,66,58,0.009816243097808569,-0.11981661151754296,0.02839955806547803,-0.02706716556342549,0.427909762383772,65.01069309883836,2,0.5
2016,3,2016_03_SD_IND,LAC,-0.01988924090521684,0.11861812657455852,0.08853269652293154,-0.28137744293781,0.41379310344827586,58,58,66,0.04980093647846792,-0.012953454548458473,0.11822243224925601,-0.04405417484769503,0.44333886355980023,67.71546127666386,2,0.5
2016,3,2016_03_SF_SEA,SEA,0.07754774664432407,0.11225549744945802,0.30267711964011756,-0.17759887608424188,0.421875,64,64,57,0.022627759723506224,0.13480158477330842,0.22923066126991132,-0.2475736788166978,0.4702193988691132,69.46641419576238,2,0.5
2016,3,2016_03_SF_SEA,SF,-0.11225549744945802,-0.07754774664432407,-0.420837230877123,0.12882398179090523,0.3333333333333333,57,57,64,-0.09501581937376687,0.1535610798379881,-0.15191285965921522,-0.035125032080358096,0.3701873578730053,68.28988650253518,2,0.5
2016,3,2016_03_WAS_NYG,NYG,0.07871473268936799,-0.13964360760714786,0.08789290866533571,0.06123249273514375,0.4918032786885246,61,61,65,-0.0011160626740974733,-0.05533308323881917,0.06509823699262385,-0.08334415816805714,0.4568240130124606,63.671967831015166,2,0.5
2016,3,2016_03_WAS_NYG,WAS,0.13964360760714786,-0.07871473268936799,0.3782662251331726,-0.17567913698081333,0.4307692307692308,65,65,61,0.09155562575068232,-0.1335942698257378,0.2568856328347516,-0.16866853279944277,0.5042994489228125,59.68755185009192,2,0.5
2016,4,2016_04_BUF_NE,BUF,0.16040189842061567,0.17016172696286846,0.2970227248029616,-0.014643535381765105,0.4657534246575342,73,73,52,-0.023756496005608235,0.05266637828124112,-0.010618982907276291,-0.06238451963195968,0.39112968353598687,54.76430584131012,3,0.75
2016,4,2016_04_BUF_NE,NE,-0.17016172696286846,-0.16040189842061567,-0.059076249015384594,-0.3216419241639828,0.3076923076923077,52,52,73,0.03861751271762539,-0.003785498343983725,0.13233120350355726,-0.10759581478789401,0.4096014330022476,63.37581848486791,3,0.75
2016,4,2016_04_CAR_ATL,ATL,0.3383267830227325,-0.006515704222286336,0.6163505048385822,-0.14519273317874531,0.5079365079365079,63,63,65,0.15021123511819873,-0.10233008301235266,0.29015443799198726,-0.08212422834827682,0.483420811095422,63.348923382541734,3,0.75
2016,4,2016_04_CAR_ATL,CAR,0.006515704222286336,-0.3383267830227325,0.1156994380472851,-0.3574300751943762,0.4461538461538462,65,65,63,0.008670705483492556,0.07640874276434911,0.01252233571882734,0.027657195078040295,0.4263446797617033,68.18273223812605,3,0.75
2016,4,2016_04_CLE_WAS,CLE,-0.007730193468472133,-0.137379706365514,0.1409462167404641,-0.22012506519552386,0.5,68,68,56,-0.15024037354663478,-0.006759080783559131,-0.1659522929884159,-0.13436373086551717,0.36037237239666875,60.70770101864885,3,0.75
