season,week,game_id,team,off_epa,def_epa,pass_epa,rush_epa,success_rate,pace,offensive_plays,defensive_plays
2015,1,2015_01_NO_ARI,ARI,0.1736825840892781,0.027430548737077304,0.5078324375177565,-0.2718505538153598,0.42857142857142855,56,56,70
2015,1,2015_01_NO_ARI,NO,-0.027430548737077304,-0.1736825840892781,0.03659646965984405,-0.18749809472938067,0.35714285714285715,70,70,56
2015,1,2015_01_NYG_DAL,DAL,-0.04165737901728758,-0.046869360305455604,-0.008063634282412085,-0.11037185688407837,0.5522388059701493,67,67,61
2015,1,2015_01_NYG_DAL,NYG,0.046869360305455604,0.04165737901728758,-0.0006846723996020005,0.12018182739241941,0.39344262295081966,61,61,67
2015,1,2015_01_PHI_ATL,ATL,-0.05895430183198795,-0.07941841629763899,0.037552441225570644,-0.16450855205119266,0.417910447761194,67,67,68
2015,1,2015_01_PHI_ATL,PHI,0.07941841629763899,0.05895430183198795,0.08873102699829948,0.04915243152049245,0.5,68,68,67
2015,1,2015_01_PIT_NE,NE,0.2755916387781199,-0.2811876105774659,0.4694514959042221,-0.01098380219090082,0.5263157894736842,57,57,67
2015,1,2015_01_PIT_NE,PIT,0.2811876105774659,-0.2755916387781199,0.3865603753479236,0.1041613657630971,0.5373134328358209,67,67,57
2015,1,2015_01_SEA_STL,LA,-0.11113548485887303,0.08091234280841114,0.22186311295097086,-0.482556997800622,0.45454545454545453,55,55,79
2015,1,2015_01_SEA_STL,SEA,-0.08091234280841114,0.11113548485887303,-0.15905809419369557,0.03386422953872534,0.46835443037974683,79,79,55
2015,1,2015_01_TEN_TB,TB,-0.29045874880680383,-0.3190377180062174,-0.2751598496130051,-0.31223025919797903,0.3492063492063492,63,63,46
2015,1,2015_01_TEN_TB,TEN,0.3190377180062174,0.29045874880680383,1.1262692465371562,-0.15416697113260883,0.5434782608695652,46,46,63
2015,2,2015_02_ARI_CHI,ARI,0.25941012346185743,0.2152276374278622,0.4697201143571874,0.06527782417386054,0.48,50,50,62
2015,2,2015_02_ARI_CHI,CHI,-0.2152276374278622,-0.25941012346185743,-0.2670219676298292,-0.1523345221826165,0.3387096774193548,62,62,50
2015,2,2015_02_ATL_NYG,ATL,0.24554531398826773,-0.07326619792819167,0.3587873437006814,-0.013293611068677689,0.463768115942029,69,69,65
2015,2,2015_02_ATL_NYG,NYG,0.07326619792819167,-0.24554531398826773,0.23285979149347572,-0.21816558162580527,0.4153846153846154,65,65,69
2015,2,2015_02_BAL_OAK,BAL,0.23742097897157935,-0.23940860064255284,0.2668619846353752,0.18442716877674684,0.5428571428571428,70,70,65
2015,2,2015_02_BAL_OAK,LV,0.23940860064255284,-0.23742097897157935,0.2833090067819206,0.12477976238975923,0.5692307692307692,65,65,70
2015,2,2015_02_DAL_PHI,DAL,-0.06972325308263234,0.3668679884762203,-0.05476880147941992,-0.08757211467356331,0.38235294117647056,68,68,55
2015,2,2015_02_DAL_PHI,PHI,-0.3668679884762203,0.06972325308263234,-0.2115169482261648,-0.7141232549175209,0.4,55,55,68
2015,2,2015_02_DEN_KC,DEN,-0.1745960661927517,0.2352969669583651,-0.04781100339129326,-0.45121802139593375,0.35714285714285715,70,70,58
2015,2,2015_02_DEN_KC,KC,-0.2352969669583651,0.1745960661927517,-0.39675727508870495,-0.062303779675858095,0.39655172413793105,58,58,70
