mean_predicted_home_win_probability,actual_home_win_rate
0.28812186312221444,0.3382352941176471
0.3948736513514973,0.42962962962962964
0.46432440321875734,0.41911764705882354
0.518162728973258,0.45925925925925926
0.5737678844994675,0.5925925925925926
0.6339664482917216,0.6102941176470589
0.7029489365450083,0.7555555555555555
0.7933231794750697,0.7720588235294118
